#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A42005
#Date Time: 2018-03-08 09:48:49.819
#Sample rate: 487805Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 100 mV Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 50 mV/div Offset: 0 V

Time (s),Channel 1 (V)
-0.0091660055555555561,-0.0068123890764331674
-0.0091639555555555561,-0.0054692355707647066
-0.0091619055555555561,-0.0064766007000160528
-0.0091598555555555562,-0.0051334471943475912
-0.0091578055555555562,-0.0074839658292673982
-0.0091557555555555562,-0.0068123890764331674
-0.0091537055555555562,-0.0054692355707647066
-0.0091516555555555545,-0.0054692355707648592
-0.0091496055555555546,-0.0058050239471807534
-0.0091475555555555546,-0.0034545053122627778
-0.0091455055555555546,-0.0051334471943472858
-0.0091434555555555547,-0.0044618704415132077
-0.0091414055555555547,-0.0041260820650959396
-0.0091393555555555547,-0.0034545053122620145
-0.0091373055555555548,-0.0034545053122627778
-0.0091352555555555548,-0.0051334471943463699
-0.0091332055555555548,-0.002447140183010974
-0.0091311555555555549,-0.0031187169358456628
-0.0091291055555555549,-0.0047976588179303231
-0.0091270555555555549,-0.0044618704415133603
-0.009125005555555555,-0.005805023947181822
-0.009122955555555555,-0.005805023947181822
-0.009120905555555555,-0.0064766007000160528
-0.009118855555555555,-0.005805023947181822
-0.0091168055555555551,-0.0051334471943475912
-0.0091147555555555551,-0.0068123890764331674
-0.0091127055555555551,-0.0054692355707647066
-0.0091106555555555552,-0.0054692355707647066
-0.0091086055555555552,-0.0041260820650962449
-0.0091065555555555552,-0.0051334471943475912
-0.0091045055555555553,-0.0037902936886791295
-0.0091024555555555553,-0.0034545053122620145
-0.0091004055555555553,-0.0047976588179304757
-0.0090983555555555554,-0.0041260820650962449
-0.0090963055555555554,-0.0024471401830106687
-0.0090942555555555554,-0.005805023947181822
-0.0090922055555555555,-0.0068123890764331674
-0.0090901555555555555,-0.0074839658292673982
-0.0090881055555555555,-0.0094986960877700907
-0.0090860555555555556,-0.0081555425821016291
-0.0090840055555555556,-0.0061408123235989374
-0.0090819555555555556,-0.0061408123235989374
-0.0090799055555555556,-0.005805023947181822
-0.0090778555555555557,-0.0051334471943475912
-0.0090758055555555557,-0.0044618704415133603
-0.0090737555555555557,-0.0054692355707647066
-0.0090717055555555558,-0.0041260820650962449
-0.0090696555555555558,-0.0044618704415133603
-0.0090676055555555558,-0.0021113518065935533
-0.0090655555555555559,-0.0041260820650962449
-0.0090635055555555559,-0.0037902936886791295
-0.0090614555555555559,-0.0024471401830106687
-0.009059405555555556,-0.0034545053122620145
-0.009057355555555556,-0.005805023947181822
-0.009055305555555556,-0.005805023947181822
-0.0090532555555555561,-0.0061408123235989374
-0.0090512055555555561,-0.0037902936886791295
-0.0090491555555555561,-0.0037902936886791295
-0.0090471055555555562,-0.0024471401830106687
-0.0090450555555555562,-0.0031187169358448995
-0.0090430055555555562,-0.0041260820650962449
-0.0090409555555555562,-0.0047976588179304757
-0.0090389055555555563,-0.0054692355707647066
-0.0090368555555555563,-0.0051334471943475912
-0.0090348055555555563,-0.0041260820650967029
-0.0090327555555555564,-0.0058050239471810587
-0.0090307055555555564,-0.0051334471943478965
-0.0090286555555555564,-0.0047976588179306284
-0.0090266055555555565,-0.0054692355707644013
-0.0090245555555555565,-0.0061408123235986321
-0.0090225055555555565,-0.0058050239471819746
-0.0090204555555555566,-0.0068123890764327094
-0.0090184055555555566,-0.0061408123235992427
-0.0090163555555555566,-0.0047976588179310864
-0.0090143055555555567,-0.004461870441513513
-0.0090122555555555567,-0.0044618704415133603
-0.009010205555555555,-0.005805023947181822
-0.009008155555555555,-0.0054692355707647066
-0.009006105555555555,-0.0061408123235989374
-0.0090040555555555551,-0.0061408123235989374
-0.0090020055555555551,-0.0061408123235989374
-0.0089999555555555551,-0.005805023947181822
-0.0089979055555555552,-0.0051334471943475912
-0.0089958555555555552,-0.0061408123235989374
-0.0089938055555555552,-0.0054692355707647066
-0.0089917555555555553,-0.0044618704415133603
-0.0089897055555555553,-0.005805023947181822
-0.0089876555555555553,-0.0044618704415133603
-0.0089856055555555554,-0.0041260820650962449
-0.0089835555555555554,-0.0037902936886791295
-0.0089815055555555554,-0.0041260820650962449
-0.0089794555555555555,-0.0034545053122620145
-0.0089774055555555555,-0.0054692355707647066
-0.0089753555555555555,-0.0051334471943475912
-0.0089733055555555555,-0.005805023947181822
-0.0089712555555555556,-0.0037902936886791295
-0.0089692055555555556,-0.0068123890764331674
-0.0089671555555555556,-0.0047976588179304757
-0.0089651055555555557,-0.005805023947181822
-0.0089630555555555557,-0.0051334471943475912
-0.0089610055555555557,-0.0054692355707647066
-0.0089589555555555558,-0.0054692355707647066
-0.0089569055555555558,-0.0041260820650962449
-0.0089548555555555558,-0.0037902936886791295
-0.0089528055555555559,-0.0044618704415133603
-0.0089507555555555559,-0.0051334471943475912
-0.0089487055555555559,-0.0041260820650962449
-0.008946655555555556,-0.0037902936886791295
-0.008944605555555556,-0.0047976588179304757
-0.008942555555555556,-0.0061408123235989374
-0.0089405055555555561,-0.0061408123235989374
-0.0089384555555555561,-0.0068123890764331674
-0.0089364055555555561,-0.0054692355707647066
-0.0089343555555555561,-0.0047976588179304757
-0.0089323055555555562,-0.0061408123235989374
-0.0089302555555555562,-0.0047976588179304757
-0.0089282055555555562,-0.0047976588179304757
-0.0089261555555555545,-0.0054692355707639433
-0.0089241055555555546,-0.0037902936886789768
-0.0089220555555555546,-0.0034545053122627778
-0.0089200055555555546,-0.0051334471943472858
-0.0089179555555555547,-0.004461870441512597
-0.0089159055555555547,-0.0027829285594282421
-0.0089138555555555547,-0.0037902936886792821
-0.0089118055555555548,-0.0041260820650962449
-0.0089097555555555548,-0.0041260820650965502
-0.0089077055555555548,-0.0047976588179304757
-0.0089056555555555549,-0.0047976588179310864
-0.0089036055555555549,-0.0061408123235989374
-0.0089015555555555549,-0.0061408123235989374
-0.0088995055555555549,-0.005805023947181822
-0.008897455555555555,-0.0051334471943475912
-0.008895405555555555,-0.0054692355707647066
-0.008893355555555555,-0.0044618704415133603
-0.0088913055555555551,-0.0034545053122620145
-0.0088892555555555551,-0.0034545053122620145
-0.0088872055555555551,-0.0047976588179304757
-0.0088851555555555552,-0.0051334471943475912
-0.0088831055555555552,-0.005805023947181822
-0.0088810555555555552,-0.0064766007000160528
-0.0088790055555555553,-0.0068123890764331674
-0.0088769555555555553,-0.0054692355707647066
-0.0088749055555555553,-0.0047976588179304757
-0.0088728555555555554,-0.0061408123235989374
-0.0088708055555555554,-0.0064766007000160528
-0.0088687555555555554,-0.0068123890764331674
-0.0088667055555555555,-0.0064766007000160528
-0.0088646555555555555,-0.0044618704415133603
-0.0088626055555555555,-0.0051334471943475912
-0.0088605555555555555,-0.0047976588179304757
-0.0088585055555555556,-0.0047976588179304757
-0.0088564555555555556,-0.0041260820650962449
-0.0088544055555555556,-0.0034545053122620145
-0.0088523555555555557,-0.0034545053122620145
-0.0088503055555555557,-0.0027829285594277841
-0.0088482555555555557,-0.0037902936886791295
-0.0088462055555555558,-0.0034545053122620145
-0.0088441555555555558,-0.0047976588179304757
-0.0088421055555555558,-0.0068123890764331674
-0.0088400555555555559,-0.0071481774528502828
-0.0088380055555555559,-0.0061408123235989374
-0.0088359555555555559,-0.0068123890764331674
-0.008833905555555556,-0.0051334471943475912
-0.008831855555555556,-0.0041260820650962449
-0.008829805555555556,-0.0051334471943475912
-0.008827755555555556,-0.0041260820650962449
-0.0088257055555555561,-0.0034545053122620145
-0.0088236555555555561,-0.0037902936886791295
-0.0088216055555555561,-0.0054692355707647066
-0.0088195555555555562,-0.0034545053122620145
-0.0088175055555555562,-0.0044618704415133603
-0.0088154555555555562,-0.0051334471943475912
-0.0088134055555555563,-0.0054692355707647066
-0.0088113555555555563,-0.0054692355707647066
-0.0088093055555555563,-0.0058050239471816693
-0.0088072555555555564,-0.0041260820650970082
-0.0088052055555555564,-0.005469235570764096
-0.0088031555555555564,-0.0064766007000155949
-0.0088011055555555565,-0.0058050239471821273
-0.0087990555555555565,-0.0041260820650970082
-0.0087970055555555565,-0.0031187169358453575
-0.0087949555555555566,-0.0047976588179297125
-0.0087929055555555566,-0.0041260820650965502
-0.0087908555555555566,-0.0064766007000149842
-0.0087888055555555566,-0.0051334471943482018
-0.0087867555555555567,-0.0051334471943475912
-0.008784705555555555,-0.0064766007000160528
-0.008782655555555555,-0.0054692355707647066
-0.008780605555555555,-0.0037902936886791295
-0.0087785555555555551,-0.0047976588179304757
-0.0087765055555555551,-0.0041260820650962449
-0.0087744555555555551,-0.0054692355707647066
-0.0087724055555555552,-0.0054692355707647066
-0.0087703555555555552,-0.0054692355707647066
-0.0087683055555555552,-0.0051334471943475912
-0.0087662555555555553,-0.0051334471943475912
-0.0087642055555555553,-0.005805023947181822
-0.0087621555555555553,-0.0051334471943475912
-0.0087601055555555554,-0.0037902936886791295
-0.0087580555555555554,-0.0041260820650962449
-0.0087560055555555554,-0.0051334471943475912
-0.0087539555555555554,-0.0037902936886791295
-0.0087519055555555555,-0.0051334471943475912
-0.0087498555555555555,-0.0054692355707647066
-0.0087478055555555555,-0.0051334471943475912
-0.0087457555555555556,-0.0047976588179304757
-0.0087437055555555556,-0.0061408123235989374
-0.0087416555555555556,-0.0054692355707647066
-0.0087396055555555557,-0.005805023947181822
-0.0087375555555555557,-0.0047976588179304757
-0.0087355055555555557,-0.0047976588179304757
-0.0087334555555555558,-0.0047976588179304757
-0.0087314055555555558,-0.0047976588179304757
-0.0087293555555555558,-0.0051334471943475912
-0.0087273055555555559,-0.0041260820650962449
-0.0087252555555555559,-0.0034545053122620145
-0.0087232055555555559,-0.0044618704415133603
-0.008721155555555556,-0.0037902936886791295
-0.008719105555555556,-0.0027829285594277841
-0.008717055555555556,-0.0051334471943475912
-0.008715005555555556,-0.0054692355707647066
-0.0087129555555555561,-0.0051334471943475912
-0.0087109055555555561,-0.0054692355707647066
-0.0087088555555555561,-0.0054692355707647066
-0.0087068055555555562,-0.0054692355707647066
-0.0087047555555555562,-0.0044618704415133603
-0.0087027055555555562,-0.0041260820650962449
-0.0087006555555555545,-0.0027829285594277841
-0.0086986055555555546,-0.0027829285594277841
-0.0086965555555555546,-0.0027829285594276314
-0.0086945055555555546,-0.002447140183010974
-0.0086924555555555547,-0.0031187169358448995
-0.0086904055555555547,-0.0031187169358452048
-0.0086883555555555547,-0.0037902936886789768
-0.0086863055555555548,-0.0034545053122618618
-0.0086842555555555548,-0.0031187169358448995
-0.0086822055555555548,-0.0031187169358447469
-0.0086801555555555548,-0.0027829285594271735
-0.0086781055555555549,-0.0014397750537596282
-0.0086760555555555549,-0.0021113518065937059
-0.0086740055555555549,-0.0024471401830106687
-0.008671955555555555,-0.0021113518065935533
-0.008669905555555555,-0.0024471401830106687
-0.008667855555555555,-0.0037902936886791295
-0.0086658055555555551,-0.0034545053122620145
-0.0086637555555555551,-0.0024471401830106687
-0.0086617055555555551,-0.0031187169358448995
-0.0086596555555555552,-0.0061408123235989374
-0.0086576055555555552,-0.0064766007000160528
-0.0086555555555555552,-0.0037902936886791295
-0.0086535055555555553,-0.0027829285594277841
-0.0086514555555555553,-0.0037902936886791295
-0.0086494055555555553,-0.005805023947181822
-0.0086473555555555554,-0.0054692355707647066
-0.0086453055555555554,-0.0064766007000160528
-0.0086432555555555554,-0.0061408123235989374
-0.0086412055555555554,-0.0068123890764331674
-0.0086391555555555555,-0.0068123890764331674
-0.0086371055555555555,-0.0051334471943475912
-0.0086350555555555555,-0.0054692355707647066
-0.0086330055555555556,-0.005805023947181822
-0.0086309555555555556,-0.0051334471943475912
-0.0086289055555555556,-0.0054692355707647066
-0.0086268555555555557,-0.005805023947181822
-0.0086248055555555557,-0.0051334471943475912
-0.0086227555555555557,-0.0047976588179304757
-0.0086207055555555558,-0.0047976588179304757
-0.0086186555555555558,-0.0051334471943475912
-0.0086166055555555558,-0.0054692355707647066
-0.0086145555555555559,-0.0051334471943475912
-0.0086125055555555559,-0.0047976588179304757
-0.0086104555555555559,-0.005805023947181822
-0.0086084055555555559,-0.0064766007000160528
-0.008606355555555556,-0.0054692355707647066
-0.008604305555555556,-0.0054692355707647066
-0.008602255555555556,-0.0044618704415133603
-0.0086002055555555561,-0.0051334471943475912
-0.0085981555555555561,-0.0054692355707647066
-0.0085961055555555561,-0.005805023947181822
-0.0085940555555555562,-0.0068123890764331674
-0.0085920055555555562,-0.0051334471943475912
-0.0085899555555555562,-0.0071481774528502828
-0.0085879055555555563,-0.0061408123235989374
-0.0085858555555555563,-0.0054692355707647066
-0.0085838055555555563,-0.0064766007000155949
-0.0085817555555555564,-0.0064766007000160528
-0.0085797055555555564,-0.0064766007000160528
-0.0085776555555555564,-0.004797658817931239
-0.0085756055555555565,-0.0047976588179304757
-0.0085735555555555565,-0.005805023947181364
-0.0085715055555555565,-0.0051334471943478965
-0.0085694555555555565,-0.0051334471943475912
-0.0085674055555555566,-0.0054692355707645539
-0.0085653555555555566,-0.0054692355707647066
-0.0085633055555555566,-0.0064766007000155949
-0.0085612555555555567,-0.0064766007000160528
-0.008559205555555555,-0.0051334471943475912
-0.008557155555555555,-0.0044618704415133603
-0.008555105555555555,-0.0047976588179304757
-0.0085530555555555551,-0.0047976588179304757
-0.0085510055555555551,-0.0044618704415133603
-0.0085489555555555551,-0.0047976588179304757
-0.0085469055555555552,-0.0061408123235989374
-0.0085448555555555552,-0.005805023947181822
-0.0085428055555555552,-0.0034545053122620145
-0.0085407555555555553,-0.0044618704415133603
-0.0085387055555555553,-0.0041260820650962449
-0.0085366555555555553,-0.005805023947181822
-0.0085346055555555553,-0.0054692355707647066
-0.0085325555555555554,-0.0041260820650962449
-0.0085305055555555554,-0.0041260820650962449
-0.0085284555555555554,-0.0054692355707647066
-0.0085264055555555555,-0.005805023947181822
-0.0085243555555555555,-0.0061408123235989374
-0.0085223055555555555,-0.0044618704415133603
-0.0085202555555555556,-0.0041260820650962449
-0.0085182055555555556,-0.0044618704415133603
-0.0085161555555555556,-0.0051334471943475912
-0.0085141055555555557,-0.0041260820650962449
-0.0085120555555555557,-0.0037902936886791295
-0.0085100055555555557,-0.005805023947181822
-0.0085079555555555558,-0.0047976588179304757
-0.0085059055555555558,-0.0041260820650962449
-0.0085038555555555558,-0.0034545053122620145
-0.0085018055555555559,-0.0034545053122620145
-0.0084997555555555559,-0.0037902936886791295
-0.0084977055555555559,-0.0034545053122620145
-0.0084956555555555559,-0.0047976588179304757
-0.008493605555555556,-0.0044618704415133603
-0.008491555555555556,-0.0054692355707647066
-0.008489505555555556,-0.005805023947181822
-0.0084874555555555561,-0.0051334471943475912
-0.0084854055555555561,-0.0044618704415133603
-0.0084833555555555561,-0.0051334471943475912
-0.0084813055555555562,-0.0041260820650962449
-0.0084792555555555562,-0.0044618704415133603
-0.0084772055555555562,-0.0034545053122620145
-0.0084751555555555563,-0.0037902936886791295
-0.0084731055555555546,-0.0034545053122621672
-0.0084710555555555546,-0.0037902936886786715
-0.0084690055555555546,-0.0027829285594283947
-0.0084669555555555547,-0.0041260820650965502
-0.0084649055555555547,-0.0047976588179301704
-0.0084628555555555547,-0.0041260820650968555
-0.0084608055555555547,-0.0054692355707644013
-0.0084587555555555548,-0.0047976588179303231
-0.0084567055555555548,-0.0044618704415138183
-0.0084546555555555548,-0.0054692355707648592
-0.0084526055555555549,-0.0058050239471815167
-0.0084505555555555549,-0.0051334471943472858
-0.0084485055555555549,-0.0044618704415133603
-0.008446455555555555,-0.0037902936886791295
-0.008444405555555555,-0.0037902936886791295
-0.008442355555555555,-0.0044618704415133603
-0.0084403055555555551,-0.0044618704415133603
-0.0084382555555555551,-0.005805023947181822
-0.0084362055555555551,-0.0037902936886791295
-0.0084341555555555552,-0.0054692355707647066
-0.0084321055555555552,-0.0037902936886791295
-0.0084300555555555552,-0.0037902936886791295
-0.0084280055555555553,-0.0044618704415133603
-0.0084259555555555553,-0.0044618704415133603
-0.0084239055555555553,-0.0021113518065935533
-0.0084218555555555553,-0.0034545053122620145
-0.0084198055555555554,-0.0044618704415133603
-0.0084177555555555554,-0.0054692355707647066
-0.0084157055555555554,-0.0047976588179304757
-0.0084136555555555555,-0.0051334471943475912
-0.0084116055555555555,-0.0061408123235989374
-0.0084095555555555555,-0.0041260820650962449
-0.0084075055555555556,-0.0034545053122620145
-0.0084054555555555556,-0.0021113518065935533
-0.0084034055555555556,-0.0034545053122620145
-0.0084013555555555557,-0.0044618704415133603
-0.0083993055555555557,-0.0051334471943475912
-0.0083972555555555557,-0.0047976588179304757
-0.0083952055555555558,-0.0031187169358448995
-0.0083931555555555558,-0.0027829285594277841
-0.0083911055555555558,-0.0041260820650962449
-0.0083890555555555558,-0.0044618704415133603
-0.0083870055555555559,-0.0044618704415133603
-0.0083849555555555559,-0.005805023947181822
-0.0083829055555555559,-0.0041260820650962449
-0.008380855555555556,-0.0037902936886791295
-0.008378805555555556,-0.0041260820650962449
-0.008376755555555556,-0.0054692355707647066
-0.0083747055555555561,-0.0041260820650962449
-0.0083726555555555561,-0.0037902936886791295
-0.0083706055555555561,-0.0044618704415133603
-0.0083685555555555562,-0.0061408123235989374
-0.0083665055555555562,-0.0037902936886791295
-0.0083644555555555562,-0.0034545053122620145
-0.0083624055555555563,-0.0044618704415133603
-0.0083603555555555563,-0.0047976588179304757
-0.0083583055555555563,-0.004461870441513513
-0.0083562555555555564,-0.0044618704415133603
-0.0083542055555555564,-0.0044618704415133603
-0.0083521555555555564,-0.0041260820650963976
-0.0083501055555555564,-0.0041260820650962449
-0.0083480555555555565,-0.0034545053122623198
-0.0083460055555555565,-0.0037902936886789768
-0.0083439555555555565,-0.0034545053122621672
-0.0083419055555555566,-0.0041260820650959396
-0.0083398555555555566,-0.0044618704415132077
-0.0083378055555555566,-0.0037902936886794348
-0.0083357555555555567,-0.004461870441513055
-0.0083337055555555567,-0.0044618704415133603
-0.008331655555555555,-0.0044618704415133603
-0.008329605555555555,-0.0037902936886791295
-0.0083275555555555551,-0.0037902936886791295
-0.0083255055555555551,-0.0031187169358448995
-0.0083234555555555551,-0.0031187169358448995
-0.0083214055555555552,-0.0051334471943475912
-0.0083193555555555552,-0.0051334471943475912
-0.0083173055555555552,-0.0064766007000160528
-0.0083152555555555552,-0.0047976588179304757
-0.0083132055555555553,-0.0037902936886791295
-0.0083111555555555553,-0.0047976588179304757
-0.0083091055555555553,-0.0047976588179304757
-0.0083070555555555554,-0.0031187169358448995
-0.0083050055555555554,-0.0034545053122620145
-0.0083029555555555554,-0.0041260820650962449
-0.0083009055555555555,-0.0044618704415133603
-0.0082988555555555555,-0.0034545053122620145
-0.0082968055555555555,-0.0044618704415133603
-0.0082947555555555556,-0.0047976588179304757
-0.0082927055555555556,-0.0044618704415133603
-0.0082906555555555556,-0.0051334471943475912
-0.0082886055555555557,-0.0041260820650962449
-0.0082865555555555557,-0.0051334471943475912
-0.0082845055555555557,-0.0044618704415133603
-0.0082824555555555558,-0.0054692355707647066
-0.0082804055555555558,-0.0044618704415133603
-0.0082783555555555558,-0.0037902936886791295
-0.0082763055555555558,-0.0037902936886791295
-0.0082742555555555559,-0.0041260820650962449
-0.0082722055555555559,-0.0041260820650962449
-0.0082701555555555559,-0.0027829285594277841
-0.008268105555555556,-0.0017755634301764378
-0.008266055555555556,-0.0027829285594277841
-0.008264005555555556,-0.0027829285594277841
-0.0082619555555555561,-0.0047976588179304757
-0.0082599055555555561,-0.0037902936886791295
-0.0082578555555555561,-0.0044618704415133603
-0.0082558055555555562,-0.0037902936886791295
-0.0082537555555555562,-0.0044618704415133603
-0.0082517055555555562,-0.0047976588179304757
-0.0082496555555555563,-0.0017755634301764378
-0.0082476055555555546,-0.0041260820650960922
-0.0082455555555555546,-0.0037902936886788242
-0.0082435055555555546,-0.0031187169358447469
-0.0082414555555555546,-0.0027829285594283947
-0.0082394055555555547,-0.0041260820650967029
-0.0082373555555555547,-0.0051334471943477438
-0.0082353055555555547,-0.0054692355707639433
-0.0082332555555555548,-0.0037902936886786715
-0.0082312055555555548,-0.0027829285594276314
-0.0082291555555555548,-0.0024471401830112793
-0.0082271055555555549,-0.0037902936886798928
-0.0082250555555555549,-0.0054692355707648592
-0.0082230055555555549,-0.005805023947181822
-0.008220955555555555,-0.0044618704415133603
-0.008218905555555555,-0.0031187169358448995
-0.008216855555555555,-0.0034545053122620145
-0.0082148055555555551,-0.0027829285594277841
-0.0082127555555555551,-0.0017755634301764378
-0.0082107055555555551,-0.0017755634301764378
-0.0082086555555555551,-0.0021113518065935533
-0.0082066055555555552,-0.0037902936886791295
-0.0082045555555555552,-0.0034545053122620145
-0.0082025055555555552,-0.0047976588179304757
-0.0082004555555555553,-0.0024471401830106687
-0.0081984055555555553,-0.0027829285594277841
-0.0081963555555555553,-0.0037902936886791295
-0.0081943055555555554,-0.0037902936886791295
-0.0081922555555555554,-0.0041260820650962449
-0.0081902055555555554,-0.0051334471943475912
-0.0081881555555555555,-0.0044618704415133603
-0.0081861055555555555,-0.0047976588179304757
-0.0081840555555555555,-0.0037902936886791295
-0.0081820055555555556,-0.0027829285594277841
-0.0081799555555555556,-0.0031187169358448995
-0.0081779055555555556,-0.0031187169358448995
-0.0081758555555555557,-0.0021113518065935533
-0.0081738055555555557,-0.0024471401830106687
-0.0081717555555555557,-0.0034545053122620145
-0.0081697055555555557,-0.0034545053122620145
-0.0081676555555555558,-0.0047976588179304757
-0.0081656055555555558,-0.0041260820650962449
-0.0081635555555555558,-0.005805023947181822
-0.0081615055555555559,-0.0044618704415133603
-0.0081594555555555559,-0.0041260820650962449
-0.0081574055555555559,-0.0051334471943475912
-0.008155355555555556,-0.0037902936886791295
-0.008153305555555556,-0.0034545053122620145
-0.008151255555555556,-0.0037902936886791295
-0.0081492055555555561,-0.0037902936886791295
-0.0081471555555555561,-0.0031187169358448995
-0.0081451055555555561,-0.0041260820650962449
-0.0081430555555555562,-0.0024471401830106687
-0.0081410055555555562,-0.0021113518065935533
-0.0081389555555555562,-0.0027829285594277841
-0.0081369055555555563,-0.0037902936886791295
-0.0081348555555555563,-0.0054692355707647066
-0.0081328055555555563,-0.0047976588179304757
-0.0081307555555555563,-0.0041260820650965502
-0.0081287055555555564,-0.0047976588179301704
-0.0081266555555555564,-0.0061408123235983268
-0.0081246055555555564,-0.0041260820650971617
-0.0081225555555555565,-0.0037902936886792821
-0.0081205055555555565,-0.004461870441513055
-0.0081184555555555565,-0.0034545053122624729
-0.0081164055555555566,-0.0024471401830111266
-0.0081143555555555566,-0.0024471401830106687
-0.0081123055555555566,-0.0031187169358445942
-0.0081102555555555567,-0.0037902936886788242
-0.0081082055555555567,-0.0027829285594282421
-0.008106155555555555,-0.0031187169358448995
-0.008104105555555555,-0.0041260820650962449
-0.0081020555555555551,-0.0051334471943475912
-0.0081000055555555551,-0.0044618704415133603
-0.0080979555555555551,-0.0044618704415133603
-0.0080959055555555551,-0.0034545053122620145
-0.0080938555555555552,-0.0024471401830106687
-0.0080918055555555552,-0.0014397750537593229
-0.0080897555555555552,-0.0024471401830106687
-0.0080877055555555553,-0.0017755634301764378
-0.0080856555555555553,-0.0021113518065935533
-0.0080836055555555553,-0.0027829285594277841
-0.0080815555555555554,-0.0024471401830106687
-0.0080795055555555554,-0.0037902936886791295
-0.0080774555555555554,-0.0034545053122620145
-0.0080754055555555555,-0.0011039866773422074
-0.0080733555555555555,-0.0027829285594277841
-0.0080713055555555555,-0.0027829285594277841
-0.0080692555555555556,-0.0034545053122620145
-0.0080672055555555556,-0.0024471401830106687
-0.0080651555555555556,-0.0014397750537593229
-0.0080631055555555557,-0.0024471401830106687
-0.0080610555555555557,-0.0027829285594277841
-0.0080590055555555557,-0.0024471401830106687
-0.0080569555555555557,-0.0021113518065935533
-0.0080549055555555558,-0.0051334471943475912
-0.0080528555555555558,-0.0034545053122620145
-0.0080508055555555558,-0.0034545053122620145
-0.0080487555555555559,-0.0027829285594277841
-0.0080467055555555559,-0.0021113518065935533
-0.0080446555555555559,-0.0037902936886791295
-0.008042605555555556,-0.0047976588179304757
-0.008040555555555556,-0.0051334471943475912
-0.008038505555555556,-0.0037902936886791295
-0.0080364555555555561,-0.0034545053122620145
-0.0080344055555555561,-0.0034545053122620145
-0.0080323555555555561,-0.0034545053122620145
-0.0080303055555555562,-0.0027829285594277841
-0.0080282555555555562,-0.0017755634301764378
-0.0080262055555555562,-0.0041260820650962449
-0.0080241555555555562,-0.0047976588179304757
-0.0080221055555555545,-0.0037902936886789768
-0.0080200555555555546,-0.0034545053122618618
-0.0080180055555555546,-0.0031187169358453575
-0.0080159555555555546,-0.0041260820650957869
-0.0080139055555555547,-0.0031187169358453575
-0.0080118555555555547,-0.0041260820650967029
-0.0080098055555555547,-0.0051334471943465226
-0.0080077555555555548,-0.0027829285594274788
-0.0080057055555555548,-0.0021113518065935533
-0.0080036555555555548,-0.0021113518065937059
-0.0080016055555555549,-0.0024471401830097523
-0.0079995555555555549,-0.00043240992450828224
-0.0079975055555555549,-0.0011039866773422074
-0.007995455555555555,-0.0014397750537593229
-0.007993405555555555,-0.0011039866773422074
-0.007991355555555555,-0.0024471401830106687
-0.007989305555555555,-0.0017755634301764378
-0.0079872555555555551,-0.0021113518065935533
-0.0079852055555555551,-0.0024471401830106687
-0.0079831555555555551,-0.0037902936886791295
-0.0079811055555555552,-0.0047976588179304757
-0.0079790555555555552,-0.0051334471943475912
-0.0079770055555555552,-0.0037902936886791295
-0.0079749555555555553,-0.0041260820650962449
-0.0079729055555555553,-0.0034545053122620145
-0.0079708555555555553,-0.0037902936886791295
-0.0079688055555555554,-0.0034545053122620145
-0.0079667555555555554,-0.0021113518065935533
-0.0079647055555555554,-0.0024471401830106687
-0.0079626555555555555,-0.0034545053122620145
-0.0079606055555555555,-0.0041260820650962449
-0.0079585555555555555,-0.0027829285594277841
-0.0079565055555555556,-0.0024471401830106687
-0.0079544555555555556,-0.0031187169358448995
-0.0079524055555555556,-0.00076819830092509202
-0.0079503555555555556,-0.0037902936886791295
-0.0079483055555555557,-0.0034545053122620145
-0.0079462555555555557,-0.0024471401830106687
-0.0079442055555555557,-0.0014397750537593229
-0.0079421555555555558,-0.0021113518065935533
-0.0079401055555555558,-0.0021113518065935533
-0.0079380555555555558,-0.0014397750537593229
-0.0079360055555555559,-0.0014397750537593229
-0.0079339555555555559,-0.0017755634301764378
-0.0079319055555555559,-0.0027829285594277841
-0.007929855555555556,-0.0034545053122620145
-0.007927805555555556,-0.0027829285594277841
-0.007925755555555556,-0.0037902936886791295
-0.0079237055555555561,-0.0044618704415133603
-0.0079216555555555561,-0.0024471401830106687
-0.0079196055555555561,-0.0047976588179304757
-0.0079175555555555562,-0.0041260820650962449
-0.0079155055555555562,-0.0024471401830106687
-0.0079134555555555562,-0.0031187169358448995
-0.0079114055555555562,-0.0034545053122620145
-0.0079093555555555563,-0.0044618704415133603
-0.0079073055555555563,-0.0027829285594277841
-0.0079052555555555563,-0.0014397750537599337
-0.0079032055555555564,-0.0034545053122610981
-0.0079011555555555564,-0.0034545053122620145
-0.0078991055555555564,-0.0044618704415129024
-0.0078970555555555565,-0.0041260820650963976
-0.0078950055555555565,-0.0034545053122623198
-0.0078929555555555565,-0.0027829285594280894
-0.0078909055555555566,-0.0034545053122617092
-0.0078888555555555566,-0.0031187169358450522
-0.0078868055555555566,-0.0021113518065940112
-0.0078847555555555567,-0.0017755634301765905
-0.0078827055555555567,-0.0017755634301764378
-0.007880655555555555,-0.0021113518065935533
-0.007878605555555555,-0.0024471401830106687
-0.007876555555555555,-0.0027829285594277841
-0.0078745055555555551,-0.0037902936886791295
-0.0078724555555555551,-0.0044618704415133603
