#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A42005
#Date Time: 2018-03-08 09:51:15.259
#Sample rate: 487805Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 100 mV Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 50 mV/div Offset: 0 V

Time (s),Channel 1 (V)
-0.0138908,-0.0041260820650962449
-0.01388875,-0.0044618704415133603
-0.0138867,-0.0051334471943475912
-0.01388465,-0.005805023947181822
-0.0138826,-0.0054692355707647066
-0.01388055,-0.0054692355707647066
-0.0138785,-0.0034545053122620145
-0.01387645,-0.0044618704415133603
-0.0138744,-0.0054692355707647066
-0.01387235,-0.0054692355707647066
-0.0138703,-0.0041260820650962449
-0.01386825,-0.005805023947181822
-0.0138662,-0.0064766007000160528
-0.01386415,-0.0044618704415133603
-0.0138621,-0.0047976588179304757
-0.01386005,-0.0054692355707647066
-0.013858000000000001,-0.0037902936886791295
-0.013855950000000001,-0.0047976588179304757
-0.013853900000000001,-0.005805023947181822
-0.013851850000000001,-0.0047976588179309337
-0.013849800000000001,-0.0037902936886795874
-0.013847750000000001,-0.0051334471943469805
-0.013845700000000001,-0.0041260820650967029
-0.013843650000000001,-0.0041260820650962449
-0.013841600000000001,-0.0051334471943471332
-0.013839550000000001,-0.0044618704415136656
-0.013837500000000001,-0.0058050239471812114
-0.013835450000000001,-0.005805023947181822
-0.013833400000000001,-0.0051334471943478965
-0.013831350000000001,-0.0047976588179306284
-0.013829300000000001,-0.0054692355707644013
-0.013827250000000001,-0.0041260820650968555
-0.013825199999999999,-0.0037902936886797401
-0.013823149999999999,-0.0051334471943472858
-0.013821099999999999,-0.0044618704415129024
-0.013819049999999999,-0.0034545053122620145
-0.013816999999999999,-0.0034545053122624725
-0.013814949999999999,-0.004461870441513513
-0.013812899999999999,-0.0047976588179306284
-0.01381085,-0.0051334471943475912
-0.0138088,-0.0051334471943474385
-0.01380675,-0.0047976588179303231
-0.0138047,-0.0044618704415141236
-0.01380265,-0.0061408123235992427
-0.0138006,-0.0068123890764331674
-0.01379855,-0.0051334471943475912
-0.0137965,-0.0054692355707647066
-0.01379445,-0.0027829285594277841
-0.0137924,-0.0031187169358448995
-0.01379035,-0.0044618704415133603
-0.0137883,-0.0061408123235989374
-0.01378625,-0.0051334471943475912
-0.0137842,-0.0054692355707647066
-0.01378215,-0.0047976588179304757
-0.0137801,-0.0061408123235989374
-0.01377805,-0.0068123890764331674
-0.013776,-0.0074839658292673982
-0.01377395,-0.0081555425821016291
-0.0137719,-0.0074839658292673982
-0.01376985,-0.0064766007000160528
-0.0137678,-0.0047976588179304757
-0.01376575,-0.0034545053122620145
-0.0137637,-0.0031187169358448995
-0.01376165,-0.0064766007000160528
-0.0137596,-0.005805023947181822
-0.01375755,-0.0047976588179304757
-0.0137555,-0.005805023947181822
-0.01375345,-0.0041260820650962449
-0.0137514,-0.005805023947181822
-0.01374935,-0.0061408123235989374
-0.0137473,-0.005805023947181822
-0.013745250000000001,-0.005805023947181822
-0.013743200000000001,-0.0064766007000160528
-0.013741150000000001,-0.0054692355707647066
-0.013739100000000001,-0.0037902936886798928
-0.013737050000000001,-0.0068123890764317935
-0.013735000000000001,-0.0054692355707653172
-0.013732950000000001,-0.0058050239471816693
-0.013730900000000001,-0.0071481774528496722
-0.013728850000000001,-0.0058050239471824326
-0.013726800000000001,-0.0044618704415139709
-0.013724750000000001,-0.0047976588179303231
-0.013722700000000001,-0.0037902936886795874
-0.013720650000000001,-0.0064766007000148316
-0.013718600000000001,-0.0051334471943482018
-0.013716550000000001,-0.0051334471943475912
-0.013714500000000001,-0.0074839658292663296
-0.013712449999999999,-0.0071481774528504355
-0.013710399999999999,-0.0074839658292675509
-0.013708349999999999,-0.0078197542056840548
-0.013706299999999999,-0.0068123890764334727
-0.013704249999999999,-0.0074839658292664823
-0.013702199999999999,-0.0054692355707647066
-0.013700149999999999,-0.0054692355707647066
-0.0136981,-0.0054692355707637906
-0.01369605,-0.0034545053122630835
-0.013694,-0.005805023947181822
-0.01369195,-0.0058050239471816693
-0.0136899,-0.0054692355707644013
-0.01368785,-0.0047976588179304757
-0.0136858,-0.0054692355707647066
-0.01368375,-0.0061408123235989374
-0.0136817,-0.0078197542056845128
-0.01367965,-0.0071481774528502828
-0.0136776,-0.0068123890764331674
-0.01367555,-0.0078197542056845128
-0.0136735,-0.0051334471943475912
-0.01367145,-0.0047976588179304757
-0.0136694,-0.005805023947181822
-0.01366735,-0.0044618704415133603
-0.0136653,-0.0047976588179304757
-0.01366325,-0.0044618704415133603
-0.0136612,-0.0044618704415133603
-0.01365915,-0.005805023947181822
-0.0136571,-0.0068123890764331674
-0.01365505,-0.0064766007000160528
-0.013653,-0.0074839658292673982
-0.01365095,-0.0064766007000160528
-0.0136489,-0.005805023947181822
-0.01364685,-0.0051334471943475912
-0.0136448,-0.0064766007000160528
-0.01364275,-0.0061408123235989374
-0.0136407,-0.0054692355707647066
-0.01363865,-0.0061408123235989374
-0.0136366,-0.005805023947181822
-0.01363455,-0.0051334471943475912
-0.013632500000000001,-0.0061408123235989374
-0.013630450000000001,-0.0074839658292673982
-0.013628400000000001,-0.0068123890764331674
-0.013626350000000001,-0.0068123890764331674
-0.013624300000000001,-0.0068123890764331674
-0.013622250000000001,-0.0047976588179313925
-0.013620200000000001,-0.005805023947181364
-0.013618150000000001,-0.0068123890764327094
-0.013616100000000001,-0.0074839658292670929
-0.013614050000000001,-0.0094986960877691748
-0.013612000000000001,-0.0074839658292683141
-0.013609950000000001,-0.0054692355707656234
-0.013607900000000001,-0.0068123890764325568
-0.013605850000000001,-0.0068123890764331674
-0.013603800000000001,-0.004126082065097467
-0.013601750000000001,-0.005469235570764096
-0.013599699999999999,-0.0058050239471824326
-0.013597649999999999,-0.0071481774528499775
-0.013595599999999999,-0.0064766007000155949
-0.013593549999999999,-0.0054692355707644013
-0.013591499999999999,-0.0047976588179310864
-0.013589449999999999,-0.0061408123235990901
-0.013587399999999999,-0.0064766007000168161
-0.01358535,-0.0081555425821010184
-0.0135833,-0.006812389076433778
-0.01358125,-0.0081555425821007131
-0.0135792,-0.0061408123235993954
-0.01357715,-0.0071481774528507408
-0.0135751,-0.0081555425821013237
-0.01357305,-0.0074839658292673982
-0.013571,-0.0044618704415133603
-0.01356895,-0.0051334471943475912
-0.0135669,-0.005805023947181822
-0.01356485,-0.0068123890764331674
-0.0135628,-0.0068123890764331674
-0.01356075,-0.0061408123235989374
-0.0135587,-0.0068123890764331674
-0.01355665,-0.0068123890764331674
-0.0135546,-0.0064766007000160528
-0.01355255,-0.0061408123235989374
-0.0135505,-0.005805023947181822
-0.01354845,-0.0064766007000160528
-0.0135464,-0.0071481774528502828
-0.01354435,-0.0071481774528502828
-0.0135423,-0.0064766007000160528
-0.01354025,-0.0078197542056845128
-0.0135382,-0.0068123890764331674
-0.01353615,-0.0054692355707647066
-0.0135341,-0.005805023947181822
-0.01353205,-0.0061408123235989374
-0.01353,-0.0078197542056845128
-0.01352795,-0.0068123890764331674
-0.0135259,-0.0054692355707647066
-0.01352385,-0.0081555425821016291
-0.0135218,-0.0071481774528502828
-0.013519750000000001,-0.0074839658292673982
-0.013517700000000001,-0.0078197542056845128
-0.013515650000000001,-0.0078197542056845128
-0.013513600000000001,-0.0091629077113523638
-0.013511550000000001,-0.006812389076434236
-0.013509500000000001,-0.0071481774528501301
-0.013507450000000001,-0.0061408123235993954
-0.013505400000000001,-0.0058050239471819746
-0.013503350000000001,-0.005805023947181822
-0.013501300000000001,-0.0071481774528496722
-0.013499250000000001,-0.0064766007000163581
-0.013497200000000001,-0.0068123890764330147
-0.013495150000000001,-0.0064766007000162055
-0.013493100000000001,-0.0061408123235990901
-0.013491050000000001,-0.0064766007000159002
-0.013489000000000001,-0.0064766007000160528
-0.013486949999999999,-0.0078197542056840548
-0.013484899999999999,-0.0068123890764331674
-0.013482849999999999,-0.00681238907643332
-0.013480799999999999,-0.0071481774528496722
-0.013478749999999999,-0.005805023947181364
-0.013476699999999999,-0.004797658817931239
-0.013474649999999999,-0.0064766007000162055
-0.0134726,-0.0068123890764331674
-0.01347055,-0.0068123890764330147
-0.0134685,-0.0064766007000166635
-0.01346645,-0.0078197542056846654
-0.0134644,-0.0081555425821016291
-0.01346235,-0.0081555425821016291
-0.0134603,-0.0081555425821016291
-0.01345825,-0.0081555425821016291
-0.0134562,-0.0078197542056845128
-0.01345415,-0.0078197542056845128
-0.0134521,-0.0084913309585187436
-0.01345005,-0.0068123890764331674
-0.013448,-0.0068123890764331674
-0.01344595,-0.0081555425821016291
-0.0134439,-0.0084913309585187436
-0.01344185,-0.0064766007000160528
-0.0134398,-0.005805023947181822
-0.01343775,-0.005805023947181822
-0.0134357,-0.0068123890764331674
-0.01343365,-0.0064766007000160528
-0.0134316,-0.005805023947181822
-0.01342955,-0.0047976588179304757
-0.0134275,-0.0064766007000160528
-0.01342545,-0.0064766007000160528
-0.0134234,-0.0071481774528502828
-0.01342135,-0.0061408123235989374
-0.0134193,-0.0061408123235989374
-0.01341725,-0.0068123890764331674
-0.0134152,-0.0068123890764331674
-0.01341315,-0.0091629077113529744
-0.0134111,-0.0078197542056845128
-0.01340905,-0.0091629077113529744
-0.013407000000000001,-0.0078197542056845128
-0.013404950000000001,-0.0081555425821016291
-0.013402899999999999,-0.0064766007000160528
-0.013400849999999999,-0.0064766007000162055
-0.013398799999999999,-0.006812389076433778
-0.013396749999999999,-0.0081555425821013237
-0.013394699999999999,-0.0074839658292672456
-0.013392649999999999,-0.0071481774528513514
-0.013390599999999999,-0.0094986960877697854
-0.013388549999999999,-0.0088271193349355546
-0.013386499999999999,-0.0081555425821013237
-0.013384449999999999,-0.0074839658292677035
-0.013382399999999999,-0.0081555425821011711
-0.013380349999999999,-0.0071481774528505881
-0.013378299999999999,-0.0078197542056840548
-0.013376249999999999,-0.0068123890764330147
-0.013374199999999999,-0.0064766007000157475
-0.013372149999999999,-0.0058050239471827379
-0.013370099999999999,-0.0078197542056846654
-0.013368049999999999,-0.0081555425821011711
-0.013365999999999999,-0.0071481774528499775
-0.013363949999999999,-0.0064766007000171214
-0.013361899999999999,-0.0088271193349358599
-0.01335985,-0.008827119334934944
-0.0133578,-0.0068123890764331674
-0.01335575,-0.0068123890764331674
-0.0133537,-0.0068123890764334727
-0.01335165,-0.0074839658292667876
-0.0133496,-0.0061408123235987848
-0.01334755,-0.005805023947181822
-0.0133455,-0.0061408123235989374
-0.01334345,-0.0081555425821016291
-0.0133414,-0.0074839658292673982
-0.01333935,-0.0098344844641872053
-0.0133373,-0.0078197542056845128
-0.01333525,-0.0074839658292673982
-0.0133332,-0.0068123890764331674
-0.01333115,-0.0078197542056845128
-0.0133291,-0.0091629077113529744
-0.01332705,-0.0074839658292673982
-0.013325,-0.0071481774528502828
-0.01332295,-0.0071481774528502828
-0.0133209,-0.0078197542056845128
-0.01331885,-0.0078197542056845128
-0.0133168,-0.0081555425821016291
-0.01331475,-0.0071481774528502828
-0.0133127,-0.0078197542056845128
-0.01331065,-0.0081555425821016291
-0.0133086,-0.0081555425821016291
-0.01330655,-0.0078197542056845128
-0.0133045,-0.0074839658292673982
-0.01330245,-0.0068123890764331674
-0.0133004,-0.0068123890764331674
-0.01329835,-0.0071481774528502828
-0.0132963,-0.0071481774528502828
-0.013294250000000001,-0.0078197542056845128
-0.013292200000000001,-0.0081555425821016291
-0.013290150000000001,-0.0081555425821016291
-0.013288100000000001,-0.006812389076433778
-0.013286050000000001,-0.0064766007000162055
-0.013284000000000001,-0.0094986960877687168
-0.013281950000000001,-0.0071481774528513523
-0.013279900000000001,-0.00681238907643332
-0.013277850000000001,-0.0078197542056840548
-0.013275800000000001,-0.0088271193349354019
-0.013273750000000001,-0.0078197542056849707
-0.013271700000000001,-0.0094986960877693274
-0.013269650000000001,-0.010170272840604016
-0.013267600000000001,-0.0074839658292686195
-0.013265550000000001,-0.006140812323599548
-0.013263500000000001,-0.0064766007000159002
-0.013261450000000001,-0.0078197542056839021
-0.013259400000000001,-0.0081555425821014764
-0.013257350000000001,-0.0084913309585185909
-0.013255300000000001,-0.0081555425821017817
-0.013253250000000001,-0.0071481774528507408
-0.013251200000000001,-0.0081555425821011711
-0.013249150000000001,-0.0071481774528507408
-0.013247100000000001,-0.0081555425821011711
-0.013245050000000001,-0.0084913309585185909
-0.013243000000000001,-0.0074839658292678562
-0.013240950000000001,-0.0088271193349352493
-0.013238900000000001,-0.0078197542056849707
-0.013236850000000001,-0.0091629077113523638
-0.013234800000000001,-0.0078197542056851234
-0.01323275,-0.0094986960877700907
-0.0132307,-0.010841849593438551
-0.01322865,-0.0081555425821016291
-0.0132266,-0.0088271193349358599
-0.01322455,-0.0084913309585187436
-0.0132225,-0.0098344844641872053
-0.01322045,-0.0094986960877700907
-0.0132184,-0.0078197542056845128
-0.01321635,-0.0078197542056845128
-0.0132143,-0.0084913309585187436
-0.01321225,-0.0084913309585187436
-0.0132102,-0.0084913309585187436
-0.01320815,-0.0094986960877700907
-0.0132061,-0.0088271193349358599
-0.01320405,-0.0081555425821016291
-0.013202,-0.0081555425821016291
-0.01319995,-0.0084913309585187436
-0.0131979,-0.0088271193349358599
-0.01319585,-0.0091629077113529744
-0.0131938,-0.0091629077113529744
-0.01319175,-0.0084913309585187436
-0.0131897,-0.0084913309585187436
-0.01318765,-0.0091629077113529744
-0.0131856,-0.0091629077113529744
-0.01318355,-0.0094986960877700907
-0.013181500000000001,-0.010841849593438551
-0.013179450000000001,-0.0091629077113529744
-0.013177400000000001,-0.0078197542056845128
-0.013175349999999999,-0.0084913309585187436
-0.013173299999999999,-0.0084913309585185909
-0.013171249999999999,-0.0081555425821016291
-0.013169199999999999,-0.008155542582102545
-0.013167149999999999,-0.010170272840603558
-0.013165099999999999,-0.0084913309585190489
-0.013163049999999999,-0.0091629077113529744
-0.013160999999999999,-0.0091629077113523638
-0.013158949999999999,-0.0078197542056846654
-0.013156899999999999,-0.0081555425821022397
-0.013154849999999999,-0.0094986960877694801
-0.013152799999999999,-0.0081555425821014764
-0.013150749999999999,-0.0078197542056845128
-0.013148699999999999,-0.0078197542056848181
-0.013146649999999999,-0.0084913309585190489
-0.013144599999999999,-0.0091629077113528218
-0.013142549999999999,-0.0088271193349357072
-0.013140499999999999,-0.0084913309585182856
-0.013138449999999999,-0.0074839658292678562
-0.013136399999999999,-0.0084913309585187436
-0.013134349999999999,-0.0084913309585190489
-0.0131323,-0.0091629077113525165
-0.01313025,-0.008155542582102545
-0.0131282,-0.010170272840604169
-0.01312615,-0.0098344844641873579
-0.0131241,-0.010170272840604016
-0.01312205,-0.0094986960877700907
-0.01312,-0.0074839658292673982
-0.01311795,-0.0078197542056845128
-0.0131159,-0.0091629077113529744
-0.01311385,-0.0084913309585187436
-0.0131118,-0.0088271193349358599
-0.01310975,-0.010841849593438551
-0.0131077,-0.0088271193349358599
-0.01310565,-0.0081555425821016291
-0.0131036,-0.0071481774528502828
-0.01310155,-0.0081555425821016291
-0.0130995,-0.0081555425821016291
-0.01309745,-0.0098344844641872053
-0.0130954,-0.0094986960877700907
-0.01309335,-0.0098344844641872053
-0.0130913,-0.011513426346272781
-0.01308925,-0.0094986960877700907
-0.0130872,-0.0088271193349358599
-0.01308515,-0.0088271193349358599
-0.0130831,-0.0098344844641872053
-0.01308105,-0.0094986960877700907
-0.013079,-0.0084913309585187436
-0.01307695,-0.0088271193349358599
-0.0130749,-0.0088271193349358599
-0.01307285,-0.0081555425821016291
-0.0130708,-0.0088271193349358599
-0.013068750000000001,-0.0091629077113529744
-0.013066700000000001,-0.0081555425821016291
-0.013064650000000001,-0.0088271193349358599
-0.013062600000000001,-0.0094986960877700907
-0.013060550000000001,-0.010170272840604016
-0.013058500000000001,-0.0084913309585195069
-0.013056450000000001,-0.0081555425821017817
-0.013054400000000001,-0.0081555425821016291
-0.013052350000000001,-0.0091629077113525165
-0.013050300000000001,-0.010506061217020825
-0.013048250000000001,-0.0081555425821026976
-0.013046200000000001,-0.0074839658292677035
-0.013044150000000001,-0.0081555425821013237
-0.013042100000000001,-0.0088271193349355546
-0.013040050000000001,-0.010170272840603711
-0.013038000000000001,-0.0098344844641873579
-0.013035950000000001,-0.0098344844641872053
-0.013033900000000001,-0.0098344844641872053
-0.013031850000000001,-0.0091629077113532797
-0.013029800000000001,-0.0094986960877699381
-0.013027750000000001,-0.0098344844641870526
-0.013025700000000001,-0.0088271193349363179
-0.013023650000000001,-0.0094986960877697854
-0.013021600000000001,-0.0094986960877700907
-0.013019550000000001,-0.0091629077113531271
-0.013017500000000001,-0.0094986960877699381
-0.013015450000000001,-0.010170272840604016
-0.013013400000000001,-0.010506061217021283
-0.013011350000000001,-0.0094986960877705487
-0.013009300000000001,-0.0081555425821022397
-0.01300725,-0.0081555425821016291
-0.0130052,-0.010170272840604322
-0.01300315,-0.0084913309585187436
-0.0130011,-0.0088271193349358599
-0.01299905,-0.0078197542056845128
-0.012997,-0.0081555425821016291
-0.01299495,-0.0084913309585187436
-0.0129929,-0.0088271193349358599
-0.01299085,-0.0091629077113529744
-0.0129888,-0.0098344844641872053
-0.01298675,-0.0094986960877700907
-0.0129847,-0.010170272840604322
-0.01298265,-0.0091629077113529744
-0.0129806,-0.010841849593438551
-0.01297855,-0.010170272840604322
-0.0129765,-0.011177637969855667
-0.01297445,-0.011177637969855667
-0.0129724,-0.0091629077113529744
-0.01297035,-0.0094986960877700907
-0.0129683,-0.0084913309585187436
-0.01296625,-0.0088271193349358599
-0.0129642,-0.010170272840604322
-0.01296215,-0.010170272840604322
-0.0129601,-0.0081555425821016291
-0.01295805,-0.0084913309585187436
-0.012956000000000001,-0.010170272840604322
-0.012953950000000001,-0.010170272840604322
-0.012951900000000001,-0.0098344844641872053
-0.012949849999999999,-0.0091629077113537377
-0.012947799999999999,-0.010841849593437482
-0.012945749999999999,-0.0084913309585187436
-0.012943699999999999,-0.0084913309585195069
-0.012941649999999999,-0.010170272840604016
-0.012939599999999999,-0.0094986960877707013
-0.012937549999999999,-0.010841849593437177
-0.012935499999999999,-0.0078197542056854287
-0.012933449999999999,-0.0098344844641865947
-0.012931399999999999,-0.0084913309585179803
-0.012929349999999999,-0.0068123890764346939
-0.012927299999999999,-0.010170272840604016
-0.012925249999999999,-0.0094986960877707013
-0.012923199999999999,-0.010841849593438245
-0.012921149999999999,-0.010170272840604016
-0.012919099999999999,-0.009498696087770396
-0.012917049999999999,-0.010170272840605237
-0.012914999999999999,-0.012185003099106096
-0.012912949999999999,-0.010170272840604322
-0.012910899999999999,-0.010170272840604169
-0.012908849999999999,-0.0098344844641872053
-0.0129068,-0.0098344844641865947
-0.01290475,-0.0084913309585190489
-0.0129027,-0.0091629077113522112
-0.01290065,-0.0074839658292683141
-0.0128986,-0.0094986960877700907
-0.01289655,-0.0094986960877700907
-0.0128945,-0.010170272840604322
-0.01289245,-0.0098344844641872053
-0.0128904,-0.010170272840604322
-0.01288835,-0.0094986960877700907
-0.0128863,-0.0094986960877700907
-0.01288425,-0.010841849593438551
-0.0128822,-0.011513426346272781
-0.01288015,-0.011849214722689898
-0.0128781,-0.011513426346272781
-0.01287605,-0.013192368228358359
-0.012874,-0.011849214722689898
-0.01287195,-0.010841849593438551
-0.0128699,-0.010170272840604322
-0.01286785,-0.010841849593438551
-0.0128658,-0.0098344844641872053
-0.01286375,-0.011177637969855667
-0.0128617,-0.0094986960877700907
-0.01285965,-0.0098344844641872053
-0.0128576,-0.011849214722689898
-0.01285555,-0.011849214722689898
-0.0128535,-0.010506061217021436
-0.01285145,-0.011177637969855667
-0.0128494,-0.011849214722689898
-0.01284735,-0.010841849593438551
-0.0128453,-0.010841849593438551
-0.01284325,-0.012185003099107012
-0.012841200000000001,-0.011849214722689898
-0.012839150000000001,-0.010841849593438551
-0.012837100000000001,-0.010170272840604322
-0.012835050000000001,-0.011177637969855209
-0.012833000000000001,-0.011177637969855667
-0.012830950000000001,-0.012185003099106554
-0.012828900000000001,-0.0098344844641882739
-0.012826850000000001,-0.0094986960877702434
-0.012824800000000001,-0.01084184959343794
-0.012822750000000001,-0.011513426346272476
-0.012820700000000001,-0.0094986960877710067
-0.012818650000000001,-0.010506061217020978
-0.012816600000000001,-0.010841849593438398
-0.012814550000000001,-0.0081555425821028503
-0.012812500000000001,-0.010170272840603406
-0.012810450000000001,-0.011849214722689135
-0.012808400000000001,-0.011513426346272934
-0.012806350000000001,-0.011513426346272781
-0.012804300000000001,-0.011849214722689745
-0.012802250000000001,-0.011849214722689898
-0.012800200000000001,-0.01218500309910686
-0.012798150000000001,-0.011513426346273087
-0.012796100000000001,-0.010506061217021894
-0.012794050000000001,-0.010506061217021436
-0.012792000000000001,-0.0098344844641875106
-0.012789950000000001,-0.011177637969855056
-0.012787900000000001,-0.010841849593438703
-0.012785850000000001,-0.0098344844641876632
-0.012783800000000001,-0.0098344844641872053
-0.01278175,-0.010170272840604322
-0.0127797,-0.012520791475524129
-0.01277765,-0.011849214722689898
-0.0127756,-0.010841849593438551
-0.01277355,-0.011177637969855667
-0.0127715,-0.010170272840604322
-0.01276945,-0.010506061217021436
-0.0127674,-0.010506061217021436
-0.01276535,-0.010506061217021436
-0.0127633,-0.011177637969855667
-0.01276125,-0.011177637969855667
-0.0127592,-0.011177637969855667
-0.01275715,-0.010841849593438551
-0.0127551,-0.012185003099107012
-0.01275305,-0.011177637969855667
-0.012751,-0.010506061217021436
-0.01274895,-0.0098344844641872053
-0.0127469,-0.0098344844641872053
-0.01274485,-0.0081555425821016291
-0.0127428,-0.0091629077113529744
-0.01274075,-0.0091629077113529744
-0.0127387,-0.010506061217021436
-0.01273665,-0.011513426346272781
-0.0127346,-0.013192368228358359
-0.01273255,-0.010170272840604322
-0.0127305,-0.010170272840604322
-0.012728450000000001,-0.0094986960877700907
-0.012726400000000001,-0.010170272840604322
-0.012724349999999999,-0.012185003099106402
-0.012722299999999999,-0.010841849593439314
-0.012720249999999999,-0.012520791475522907
-0.012718199999999999,-0.0098344844641876632
-0.012716149999999999,-0.010841849593438551
-0.012714099999999999,-0.010841849593438398
-0.012712049999999999,-0.010506061217020978
-0.012709999999999999,-0.009498696087770396
-0.012707949999999999,-0.010170272840604016
-0.012705899999999999,-0.0094986960877700907
-0.012703849999999999,-0.0094986960877705487
-0.012701799999999999,-0.010506061217021436
-0.012699749999999999,-0.010506061217021894
-0.012697699999999999,-0.011513426346272629
-0.012695649999999999,-0.01117763796985582
-0.012693599999999999,-0.011513426346272324
-0.012691549999999999,-0.010506061217021283
-0.012689499999999999,-0.010170272840604169
-0.012687449999999999,-0.0098344844641873579
-0.012685399999999999,-0.01017027284060478
-0.012683349999999999,-0.011177637969855209
-0.0126813,-0.010170272840603406
-0.01267925,-0.0081555425821017817
-0.0126772,-0.0084913309585185909
-0.01267515,-0.008155542582102087
-0.0126731,-0.0091629077113529744
-0.01267105,-0.0091629077113529744
-0.012669,-0.0098344844641872053
-0.01266695,-0.010841849593438551
-0.0126649,-0.011849214722689898
-0.01266285,-0.010170272840604322
-0.0126608,-0.0098344844641872053
-0.01265875,-0.0081555425821016291
-0.0126567,-0.0088271193349358599
-0.01265465,-0.0081555425821016291
-0.0126526,-0.0094986960877700907
-0.01265055,-0.0088271193349358599
-0.0126485,-0.010170272840604322
-0.01264645,-0.0094986960877700907
-0.0126444,-0.010170272840604322
-0.01264235,-0.011177637969855667
-0.0126403,-0.0091629077113529744
-0.01263825,-0.0094986960877700907
-0.0126362,-0.0094986960877700907
-0.01263415,-0.0088271193349358599
-0.0126321,-0.0094986960877700907
-0.01263005,-0.0091629077113529744
-0.012628,-0.0094986960877700907
-0.01262595,-0.0094986960877700907
-0.0126239,-0.010506061217021436
-0.01262185,-0.0098344844641872053
-0.0126198,-0.0088271193349358599
-0.01261775,-0.0094986960877700907
-0.012615700000000001,-0.010841849593438551
-0.012613650000000001,-0.010841849593438551
-0.012611600000000001,-0.010841849593438551
-0.012609550000000001,-0.010841849593438551
-0.012607500000000001,-0.0094986960877707013
-0.012605450000000001,-0.010506061217020978
-0.012603400000000001,-0.0094986960877705487
-0.012601350000000001,-0.0081555425821022397
-0.012599300000000001,-0.0094986960877694801
-0.012597250000000001,-0.010506061217020978
-0.012595200000000001,-0.010841849593438398
-0.012593150000000001,-0.010170272840604627
-0.012591100000000001,-0.0098344844641873579
-0.012589050000000001,-0.0094986960877702434
-0.012587000000000001,-0.0098344844641870526
-0.012584950000000001,-0.0098344844641872053
-0.012582900000000001,-0.011177637969855056
-0.012580850000000001,-0.010506061217021741
-0.012578800000000001,-0.0094986960877705487
-0.012576750000000001,-0.0088271193349361652
-0.012574700000000001,-0.0094986960877697854
-0.012572650000000001,-0.0088271193349361652
